rowlabel,nadults,sex,age,yrsarea,cartot,quallife,walkdark,unoccl,pubeve,mottheft,motstole,cardamag,yrhotry,yrhostol,yrdeface,persthef,delibdam,delibvio,threviol2,sexattak,polatt1,polatt2,polatt3,polatt5,polatt6,polatt7,genhealt,cry2,relig3,tenure1,hominsur,persinc,inner,rural3,rubbcomm,vandcomm,accharm1,livharm1a,tenharm,struct3,agegrp7,ethgrp2a,illONS,educat3,remploya,h10sec6a,club3,ratpol3,emdiqu15x,confx
175032240,2,2,39,7,2,2,4,6,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,2,1,10,0,2,3,4,2,1,1,2,3,1,1,3,1,1,1,100,3,0.726703351
175089240,3,2,39,7,3,2,2,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,5,1,6,0,2,4,4,3,3,3,4,3,1,1,3,1,1,1,100,3,0.022981952
175251160,2,1,39,7,1,5,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,1,1,1,2,1,7,0,2,2,2,3,1,1,2,3,1,1,5,1,2,1,100,2,0.283440656
175706240,4,1,39,7,2,6,3,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,7,6,4,2,3,1,2,2,2,3,1,3,2,3,4,1,1,3,5,1,100,1,-0.196838733
175869240,2,1,39,7,2,2,1,4,5,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,3,1,1,5,1,7,0,2,2,3,1,4,3,4,3,1,1,3,1,1,3,0,4,-0.687320078
175893160,2,1,39,7,2,2,2,6,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,1,1,2,1,12,0,2,4,4,2,2,1,1,3,1,1,2,1,4,1,0,3,-0.18335109
176124080,1,2,39,7,1,7,4,6,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,4,1,4,0,2,3,4,2,3,2,3,3,1,1,2,1,5,1,100,4,1.665469564
175093160,2,1,40,7,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,5,2,2,3,4,4,2,1,2,2,1,12,0,2,4,4,2,1,1,2,3,1,1,4,1,1,1,0,4,-1.530950414
175097080,2,2,40,7,2,4,1,5,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,10,0,1,3,3,3,1,1,2,3,1,1,2,1,5,1,100,2,1.665469564
175247080,1,2,40,7,1,1,2,6,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,2,2,1,2,4,1,4,0,1,2,4,3,3,2,3,3,1,2,3,1,3,1,100,2,0.49477839
175375160,2,2,40,7,1,2,1,6,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,1,1,1,1,2,1,5,0,2,3,3,2,1,1,2,3,1,1,3,1,5,1,100,3,0.296928298
176150080,2,2,40,7,2,3,1,6,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,1,12,0,2,4,4,2,1,1,2,3,1,1,4,1,1,1,100,4,1.190034319
186413240,1,1,40,7,1,8,1,6,3,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,3,2,1,1,1,2,1,10,0,2,3,4,3,3,1,1,3,1,1,3,1,2,2,100,3,0.095273566
186438080,2,2,40,7,2,3,2,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,1,1,4,1,8,0,2,3,4,3,2,3,1,3,1,1,2,1,5,1,100,4,-0.208943009
174597320,2,1,41,7,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,1,2,5,1,5,0,2,2,4,3,3,3,1,3,1,3,4,1,4,1,100,2,-0.17677046
175377080,2,2,41,7,1,3,2,1,1,2,2,1,2,2,2,2,2,2,2,2,4,3,3,4,4,3,3,7,1,4,1,4,0,2,2,3,3,1,3,1,3,1,3,3,1,2,1,0,1,-1.80767275
175551160,2,2,41,7,1,5,4,5,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,4,1,10,0,2,3,4,3,1,3,1,3,1,1,3,1,1,1,100,2,1.433544602
175663160,1,1,41,7,1,2,2,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,1,9,0,2,2,3,2,3,1,1,3,1,3,3,1,4,1,100,1,0.034567274
175831080,3,2,41,7,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,7,4,2,1,14,0,2,4,4,1,1,1,1,3,3,1,4,3,1,1,100,5,1.190034319
175998160,2,2,41,7,1,8,2,6,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,3,2,1,1,1,2,1,10,0,2,4,4,3,1,1,2,3,2,1,4,1,4,1,100,2,0.060159193
186481080,2,2,41,7,1,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,4,3,1,1,2,4,1,10,0,2,3,3,1,2,3,2,3,1,1,3,3,2,1,0,3,-1.129543269
174421240,1,1,42,7,1,5,1,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,1,1,2,1,4,0,2,4,4,3,3,1,1,3,5,1,3,1,4,1,100,2,0.034567274
175070240,2,2,42,7,2,2,2,5,1,2,2,2,2,2,2,2,2,2,2,2,3,2,4,3,4,3,2,1,1,2,1,13,0,2,4,4,1,2,1,2,3,1,1,4,1,1,1,0,4,-1.321869715
175895080,2,2,42,7,2,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,1,14,0,1,4,4,1,1,1,2,3,1,1,4,1,1,1,100,3,1.190034319
186432240,2,1,42,7,3,7,2,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,1,1,2,1,1,14,0,2,4,4,3,2,1,2,3,1,1,4,1,1,1,100,3,-0.208943009
186604160,1,2,42,7,1,5,2,5,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,1,2,2,1,3,0,2,4,4,3,3,1,3,3,1,2,4,1,2,1,0,3,-1.132485093
175313160,2,2,43,7,2,1,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,1,14,0,2,3,3,1,1,1,2,3,1,1,4,1,3,1,0,5,1.23379219
175388240,2,1,43,7,2,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,3,3,2,1,1,2,1,2,0,2,3,3,3,1,1,2,3,1,1,1,1,3,1,0,3,-1.115536673
175705320,2,2,43,7,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,2,2,1,2,4,1,3,0,2,3,3,2,6,2,2,3,1,1,3,3,5,1,0,2,0.545116891
175806160,2,2,43,7,2,2,1,6,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,2,2,1,2,2,1,13,0,2,4,4,6,2,1,1,3,1,1,4,1,1,1,100,4,-0.16640267
175866080,2,1,43,7,2,6,4,2,1,2,2,1,2,2,2,2,2,2,2,2,4,2,2,4,2,3,5,1,1,2,1,4,0,2,3,4,3,1,1,1,3,1,3,2,3,3,1,0,1,-0.865445759
176067080,2,2,43,7,2,2,1,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,1,1,2,2,1,11,0,2,3,4,2,1,1,2,3,1,1,4,1,1,1,100,5,0.295025978
186254080,1,1,43,7,2,3,1,6,1,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,4,4,2,1,1,2,2,8,1,2,3,4,3,3,1,1,3,1,1,3,1,3,1,100,1,-1.349363954
175035160,2,2,44,7,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,1,1,2,2,1,14,0,2,4,4,1,1,1,2,3,1,1,3,3,1,1,100,4,-0.383103503
175042240,2,2,44,7,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,5,1,3,0,1,4,4,1,5,3,2,3,1,1,2,1,2,1,100,4,1.665469564
175758160,2,2,44,7,4,1,3,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1,1,1,1,2,1,1,14,0,2,4,4,1,1,1,1,3,1,1,3,1,1,1,100,3,0.986122551
186309640,3,1,44,7,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,1,3,3,2,1,1,1,1,6,0,2,4,4,1,1,1,2,3,1,1,3,1,4,1,0,3,0.111537198
174542240,2,2,45,7,1,8,2,4,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,8,0,2,4,4,2,2,1,1,4,1,1,4,1,1,1,0,3,0.266492235
175122240,4,2,45,7,4,1,2,5,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,2,3,3,1,2,2,1,10,0,2,3,3,3,2,1,2,4,1,3,3,1,4,1,0,2,-0.856802261
175208160,2,2,45,7,2,5,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,10,0,1,4,4,1,1,1,2,4,1,1,4,3,1,1,100,4,0.266492235
175256160,2,2,45,7,2,10,3,3,1,2,2,2,2,2,2,2,2,2,2,2,4,4,4,3,3,4,2,7,1,1,2,7,0,2,4,4,2,2,1,1,4,1,1,4,1,3,1,0,5,-2.056027177
175300240,2,1,45,7,2,7,1,6,1,2,2,1,2,2,2,2,2,2,2,2,3,2,3,3,3,1,1,1,1,1,1,8,0,2,4,4,3,1,1,2,4,1,1,2,1,5,1,0,4,-0.381201183
175474160,2,2,45,7,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,4,1,10,0,1,4,4,3,1,2,1,4,1,3,1,3,6,1,0,1,0.266492235
175643160,3,1,45,7,1,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,3,3,2,1,2,2,1,9,1,2,3,3,2,2,1,2,4,1,1,4,1,3,1,0,1,-0.84643447
176208240,3,1,45,7,2,7,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,4,2,1,1,2,1,6,0,2,4,4,2,1,1,2,4,1,1,3,1,4,1,0,5,-1.367529906
176214240,1,2,45,7,1,5,3,6,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,1,1,2,4,1,5,0,2,4,4,2,5,2,1,4,1,1,1,1,5,1,0,4,-0.872026389
186312160,1,1,45,7,4,2,1,6,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,1,1,1,13,0,1,4,4,1,5,1,3,4,1,1,3,1,2,2,100,4,0.066739823
186345240,2,2,45,7,2,2,3,6,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,4,4,2,1,2,1,1,15,0,1,4,4,1,1,1,1,4,1,1,3,1,4,1,0,4,-0.627476602
186395320,3,2,45,7,1,3,1,5,5,2,2,2,2,2,2,2,2,2,2,2,4,1,1,1,2,1,2,5,2,2,1,13,0,2,4,4,3,1,1,2,4,1,1,4,1,1,1,100,5,0.834287366
186582640,2,2,45,7,2,6,3,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,4,3,1,1,1,2,1,8,0,2,3,3,3,1,1,2,4,1,1,2,1,5,1,0,5,-1.10395135
175093240,1,2,46,7,2,10,2,5,3,2,1,2,2,2,2,2,2,2,2,2,5,3,4,5,4,4,3,1,2,4,1,2,0,2,3,3,2,1,3,3,4,1,3,4,1,3,1,0,2,-2.714266413
175116160,1,2,46,7,1,7,3,6,2,2,2,2,2,2,2,2,2,2,1,2,4,2,2,1,2,3,1,1,2,2,1,8,0,2,3,4,1,3,1,3,4,1,1,2,1,1,2,0,5,-0.134914909
175158240,1,2,46,7,1,1,2,6,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,1,6,0,2,3,3,2,3,1,1,4,1,1,4,1,1,1,100,1,1.665469564
175227320,1,2,46,7,1,5,3,6,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,2,3,1,2,4,1,4,0,1,4,4,3,3,3,1,4,1,3,2,1,3,1,0,2,-0.596862512
175338080,1,1,46,7,1,1,1,6,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,10,0,2,4,4,2,3,1,1,4,1,1,3,1,1,1,0,2,0.266492235
175364080,2,1,46,7,3,1,1,6,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,1,1,1,2,1,11,0,2,4,4,2,2,1,1,4,1,1,4,1,3,1,100,5,0.327198527
175442080,1,1,46,7,1,3,2,6,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,7,1,1,9,0,2,2,4,2,5,1,1,4,3,1,4,1,1,3,100,1,1.665469564
176047080,1,2,46,7,1,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,1,5,0,2,3,4,2,5,2,3,4,1,1,4,1,1,1,0,3,0.266492235
186528240,2,1,46,7,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,1,1,2,2,1,10,0,2,3,4,1,1,1,2,4,1,1,2,1,1,1,0,1,-0.408695422
175007320,2,1,47,7,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,2,1,9,0,2,4,4,3,1,1,2,4,1,1,2,1,1,1,100,1,1.23379219
175020080,2,2,47,7,3,3,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,9,0,2,3,3,1,1,1,1,4,1,2,3,1,2,1,100,5,0.74192748
175161080,1,1,47,7,1,3,2,6,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,4,3,2,1,1,2,1,6,1,2,3,3,2,3,1,1,4,1,1,4,1,4,1,100,1,-1.329295682
175449240,2,2,47,7,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,4,0,2,4,4,2,2,1,1,4,1,1,2,3,3,2,100,4,0.266492235
175587320,2,1,47,7,1,1,1,6,2,2,2,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,2,1,1,4,1,9,1,2,3,3,3,2,3,1,4,1,1,5,1,1,1,0,2,-3.93043975
175755240,3,1,47,7,1,9,4,3,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,3,4,1,1,4,2,3,0,1,3,3,2,1,2,1,4,1,3,3,3,5,1,100,1,-0.378425193
175796240,2,1,47,7,1,4,1,5,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,3,4,2,1,1,2,1,10,0,2,2,2,2,1,1,1,4,1,1,4,1,1,1,0,1,-1.778620052
175916240,3,1,47,7,3,3,1,5,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,2,1,1,2,2,1,10,0,2,2,4,3,2,1,1,4,1,1,3,1,4,1,0,2,-0.615028464
175993080,4,2,47,7,3,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,3,0,1,4,4,2,1,1,1,4,1,1,2,1,3,1,0,3,1.23379219
176114320,2,1,47,7,1,3,1,6,1,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,2,2,3,1,1,2,1,10,0,2,1,3,2,1,1,2,4,1,2,2,1,1,1,100,3,0.041147904
176131080,3,2,47,7,1,2,3,3,1,2,2,2,1,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,13,0,2,3,3,3,1,1,2,4,1,1,4,1,1,1,100,2,1.665469564
176133240,3,2,47,7,1,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,6,2,4,1,5,0,2,3,3,2,1,2,1,4,1,1,3,1,4,1,100,1,1.665469564
186302240,3,1,47,7,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,1,6,0,2,4,4,2,3,1,1,4,1,1,4,1,2,1,100,3,0.990281907
186542320,1,2,47,7,2,5,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,5,0,2,2,3,3,4,1,3,4,1,1,4,1,1,1,100,3,0.266492235
175047160,5,1,48,7,5,2,2,4,2,2,2,1,2,2,2,2,2,2,2,2,4,1,1,4,3,2,2,1,2,3,1,7,0,1,3,4,2,1,1,1,4,1,1,3,1,2,1,0,5,-0.373581049
175048320,2,2,48,7,2,5,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,12,0,2,3,3,3,1,1,1,4,1,1,2,1,3,1,100,5,0.511904838
175074240,3,1,48,7,3,1,1,6,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,3,3,1,1,3,2,6,0,2,4,4,2,1,1,1,4,1,3,1,1,2,1,0,2,-0.378425193
175323160,1,1,48,7,1,2,1,6,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,3,1,7,0,2,3,3,2,3,1,1,4,1,1,4,1,3,1,100,4,0.526950939
175336240,2,1,48,7,3,1,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,1,12,0,2,4,4,2,2,1,2,4,1,1,3,1,1,1,100,5,0.755415122
175386320,3,2,48,7,1,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,1,1,1,2,1,6,0,2,3,3,1,3,1,2,4,1,1,2,1,2,1,100,4,-0.208943009
175482320,4,1,48,7,1,1,1,6,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,1,1,2,1,8,0,2,3,3,3,2,1,1,4,1,1,1,1,5,2,0,3,-1.132485093
175611080,2,1,48,7,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,3,3,3,1,2,4,1,8,0,1,4,4,1,1,3,1,4,1,3,2,1,3,1,0,3,-1.09737072
175666320,3,2,48,7,1,1,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,3,0,2,3,3,2,4,3,2,4,1,1,2,1,5,1,100,5,0.266492235
175705080,2,1,48,7,1,6,2,2,3,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,5,4,3,1,2,2,1,7,0,2,2,2,3,2,1,1,4,1,1,4,1,1,1,0,1,-2.763387383
175943080,3,1,48,7,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,3,1,2,1,2,2,1,11,0,2,4,4,2,1,1,2,4,1,1,3,1,1,1,100,5,0.958109358
175990080,1,1,48,7,1,3,1,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,11,0,2,4,4,1,5,1,3,4,1,1,4,1,1,2,100,3,0.266492235
176101080,2,2,48,7,1,5,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,7,1,2,1,14,0,2,3,3,1,1,1,2,4,1,3,4,1,1,1,100,4,0.048573871
186330160,2,1,48,7,2,9,1,6,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,2,1,1,1,1,12,0,2,4,4,2,2,1,1,4,1,1,4,1,1,1,0,4,-0.88897481
186580240,3,2,48,7,1,6,3,3,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,3,1,2,4,2,3,0,2,4,4,5,2,2,2,4,1,3,2,1,5,1,0,2,-0.408695422
175111240,2,1,49,7,1,1,1,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,8,0,1,3,3,3,1,1,1,4,1,1,1,1,5,1,100,5,0.266492235
175356320,1,1,49,7,1,1,2,6,1,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,3,2,1,1,1,2,1,3,0,2,4,4,3,3,1,1,4,1,1,3,1,3,1,0,2,-0.826366198
175464400,1,2,49,7,1,1,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,10,0,2,4,4,3,3,1,3,4,1,1,3,1,3,2,100,3,0.266492235
175703160,2,1,49,7,1,6,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,1,2,1,1,7,0,2,3,3,2,5,1,1,4,1,1,2,1,4,1,0,4,-0.208943009
175807160,1,1,49,7,1,5,1,6,1,2,2,2,2,2,2,2,2,2,2,2,2,5,4,4,4,4,1,1,2,2,1,12,0,1,4,4,5,5,1,1,4,1,1,3,1,1,1,0,4,-2.392416301
176071160,2,2,49,7,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,5,3,3,4,4,3,1,1,2,1,1,11,0,1,4,4,3,1,1,2,4,1,1,2,1,2,1,0,4,-2.007425162
174565160,2,1,50,7,4,2,1,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,1,1,1,1,12,0,1,4,4,1,1,1,1,4,1,1,3,1,1,1,100,4,-0.426861374
175046240,2,2,50,7,2,2,2,6,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,3,1,6,0,1,3,4,2,1,1,1,4,1,1,4,1,1,1,100,5,0.988379587
175229080,3,1,50,7,1,3,2,4,3,2,2,2,2,2,1,2,2,2,2,2,4,2,2,3,4,3,2,1,2,1,1,7,0,2,4,4,2,1,1,2,4,1,1,2,1,4,1,0,2,-1.085785398
175335320,2,1,50,7,2,1,1,6,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,1,3,0,2,2,3,3,2,2,1,4,1,1,2,1,4,1,100,2,1.665469564
175519160,2,1,50,7,2,7,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,3,2,1,1,2,2,1,12,0,2,4,4,1,1,1,2,4,1,1,3,1,3,1,100,5,-0.140810751
175739160,3,1,50,7,3,1,1,6,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,2,1,10,0,2,4,4,2,1,1,1,4,1,1,4,1,5,1,0,5,0.022981952
175986240,1,1,50,7,1,3,2,6,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,3,1,1,4,2,4,1,2,3,3,5,3,2,1,4,1,1,1,1,5,1,100,1,0.972115955
176038320,1,1,50,7,1,1,1,6,1,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,3,3,1,1,4,2,5,0,2,4,4,5,5,3,1,4,1,2,3,1,5,1,100,3,-0.638883897
186284240,3,2,50,7,2,1,1,6,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,1,2,1,2,2,1,4,0,2,4,4,1,5,1,1,4,1,1,3,1,1,1,100,2,1.029880422
186541080,3,1,50,7,3,7,2,4,3,2,2,2,2,2,2,2,2,2,2,2,3,1,3,3,3,2,1,1,4,2,1,14,0,2,4,4,1,1,1,2,4,3,1,3,1,1,1,100,4,-0.366155082
175075160,2,2,51,7,2,2,3,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,1,1,2,1,1,14,0,2,4,4,1,1,1,1,4,1,1,4,1,1,1,100,4,-0.426861374
175292240,1,1,51,7,4,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,5,0,2,3,3,2,3,1,1,4,1,1,1,1,5,1,100,4,1.665469564
175434080,2,2,51,7,2,1,3,5,1,2,2,2,2,2,2,2,2,2,2,2,4,1,4,2,4,4,2,1,2,4,2,2,1,2,3,4,2,5,2,1,4,1,1,2,3,5,1,0,1,-1.263065743
175499080,4,2,51,7,2,8,2,4,1,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,1,4,1,1,4,1,4,0,2,3,4,3,1,2,1,4,1,2,1,1,3,1,0,3,0.372858718
175577080,2,1,51,7,2,2,1,5,5,2,2,2,2,2,2,2,2,2,2,2,3,1,3,2,2,3,3,1,2,4,1,11,0,2,4,4,4,2,3,1,4,2,1,4,1,1,1,100,3,-0.136132441
175578320,1,2,51,7,1,1,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,2,2,1,4,0,2,4,4,2,5,1,1,4,1,1,2,1,5,1,100,2,0.266492235
175597240,3,2,51,7,3,3,2,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,1,2,1,10,0,1,4,4,2,1,1,1,4,1,1,3,1,5,1,0,5,-0.151178542
175752240,2,2,51,7,2,1,2,6,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,1,1,2,1,4,0,2,4,4,3,5,1,1,4,1,1,2,1,2,1,100,4,-0.165185138
175755160,3,2,51,7,2,5,3,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,6,0,1,3,3,3,1,1,1,4,1,1,4,1,3,1,100,1,0.266492235
175916080,2,2,51,7,1,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,3,3,1,2,4,2,2,0,2,3,4,3,2,2,1,4,1,3,4,3,5,1,0,2,-0.378425193
176184320,2,1,51,7,2,1,2,6,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,1,12,0,2,1,3,3,2,1,1,4,1,1,3,1,3,1,100,1,0.266492235
186372240,3,2,51,7,1,4,3,4,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,1,1,1,2,1,12,0,2,4,4,2,1,1,2,4,1,1,2,1,1,1,0,5,-0.133012589
186522080,3,1,51,7,1,1,2,5,3,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,4,3,2,1,1,2,1,5,1,2,3,4,2,2,1,1,4,1,1,4,1,1,1,0,2,-1.303703763
186573320,2,1,51,7,4,6,1,6,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,3,1,1,2,1,7,0,1,3,3,3,1,1,1,4,1,3,2,1,2,1,100,3,1.665469564
186588080,2,2,51,7,2,2,1,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,4,1,3,0,2,3,3,3,5,3,2,4,1,1,2,1,2,1,100,5,0.266492235
175043160,1,1,52,7,1,3,2,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,8,0,2,4,4,3,5,1,1,4,1,1,2,1,1,1,100,3,0.266492235
175176160,2,2,52,7,2,4,3,5,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,1,2,2,1,5,0,2,2,3,2,3,1,1,4,1,1,2,1,1,1,0,1,-0.165185138
175443240,1,2,52,7,1,3,2,6,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,3,2,2,1,2,4,1,4,0,2,3,4,5,3,2,1,4,5,2,4,1,1,1,100,1,0.31319193
175731160,4,2,52,7,5,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,11,0,1,4,4,1,1,1,1,4,1,1,4,3,1,1,100,5,1.433544602
175979320,2,2,52,7,2,1,2,4,1,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,4,2,1,1,2,4,1,8,0,2,3,3,3,1,2,1,4,1,1,4,1,1,1,100,1,-0.397110099
176038080,1,1,52,7,1,1,2,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,1,1,4,1,3,0,2,3,4,3,4,2,1,4,1,3,3,1,5,1,0,3,-0.654108025
176041240,2,2,52,7,1,4,2,6,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,3,4,2,1,1,2,2,7,0,2,4,4,2,1,1,1,4,1,2,3,1,4,1,0,4,-1.334139826
